path;data;extension;date;length;length_after_html_drop;@userName;hashtag;URLs;emoticon;emoji;length_after_cleaning_text;language;interjection;target
sms-spam-collection/_spam_/761.tsms;romantic paris. 2 nights, 2 flights  £79 book  4  year. call 08704439680ts&cs apply.;tsms;null;96;96; ; ; ; ; ;96;en;now -- ;spam
sms-spam-collection/_spam_/4543.tsms;freemsg  baby wow     camera moby.     hot picture?  fancy  chat?instant message w8in 4utxt / rply chat  82242  08712317606 msg150p 2rcv;tsms;null;144;144; ; ; ; ; ;144;en;wow -- see -- hi -- help -- ;spam
sms-spam-collection/_spam_/1060.tsms;eastenders television quiz.  flower  dot compare  ?  violet  tulip  lily text      84025  4 chance 2 win £100 cash wkent/150p16+;tsms;null;153;153; ; ; ;D= E= F= ; ;147;en;what -- now -- ;spam
sms-spam-collection/_spam_/2481.tsms;urgent! call 09066612661  landline.  complementary 4* tenerife holiday  £10,000 cash await collection sae t&cs piss  box 3 wa14 2px 150ppm 18+ sende hol offer;tsms;null;168;168; ; ; ;r: ; ;166;en;piss off -- ;spam
sms-spam-collection/_spam_/2261.tsms;splashmobil choose  1000s  great tones  week!    subscrition service  weekly tones costing 300p.    credit - kick back  enjoy;tsms;null;156;156; ; ; ;e: ; ;154;en;this -- great -- ;spam
sms-spam-collection/_spam_/2297.tsms;<forwarded  21870000> -    mailbox messaging sms alert.   4 messages.   21 matches.  call back  09056242159  retrieve  messages  matches;tsms;null;184;184; ; ; ; ; ;184;en;this -- hi -- ;spam
sms-spam-collection/_spam_/1227.tsms;reply     address    receive  post  weeks completely free accommodation   global locations  ph:08700435505150p;tsms;null;160;160; ; ;www.phb1.com ; ; ;148;en; ;spam
sms-spam-collection/_spam_/4985.tsms;goldviking (29/m)  inviting     friend. reply yes-762  no-762    stop? send stop friend  62468;tsms;null;139;139; ; ;www.SMS.ac/u/goldviking ;m: ; ;114;en;stop -- see -- hi -- ;spam
sms-spam-collection/_spam_/4918.tsms;   2nd time    2 contact .   won  750 pound prize. 2 claim  easy, call 08712101358 !  10p  minute. bt-national-rate;tsms;null;154;154; ; ; ; ; ;154;en;time -- this -- now! -- ;spam
sms-spam-collection/_spam_/159.tsms;customer service annoncement.     years delivery waiting  .  call 07046744435   arrange delivery;tsms;null;125;125; ; ; ; ; ;125;en;now -- ;spam
sms-spam-collection/_spam_/2133.tsms;   voucher w/c 27/03  marsms. log    discount credit.  opt  reply stop. customer care call 08717168528;tsms;null;138;138; ; ;www.B4Utele.com ; ; ;123;en;stop -- out -- ;spam
sms-spam-collection/_spam_/3530.tsms;christmas &  years eve tickets    sale   club,   day  10am till 8pm,   thurs, fri & sat night  week. they'reply selling fast!;tsms;null;158;158; ; ; ; ; ;158;en;this -- now -- night -- fast! -- ;spam
sms-spam-collection/_spam_/3289.tsms;    asked  dating service 2 contact !  guess ? call 09058097189     revealed. pobox 6, ls15hb 150p;tsms;null;139;139; ; ; ; ; ;139;en;you know -- now -- ;spam
sms-spam-collection/_spam_/5030.tsms;'      deepest darkest fantasies. call  09094646631  60p/min.  stop texts call 08712460324 (nat rate);tsms;null;127;127; ; ; ; ; ;127;en;stop -- like -- ;spam
sms-spam-collection/_spam_/880.tsms;   secret admirer    2 make contact  u-find    r*reveal  thinks   special-call  09065171142-stopsms-08;tsms;null;144;144; ; ; ; ; ;144;en;so -- out -- ;spam
sms-spam-collection/_spam_/1745.tsms;  conacted  dating service  entered  phone   fancy ! find     call  landline 09111030116. pobox12n146tf15;tsms;null;156;156; ; ; ; ; ;156;en;out -- ;spam
sms-spam-collection/_spam_/3801.tsms;   contact  reply  reply   offer   video handset? 750 anytime  networks minutes? unlimited text? camcorder? reply  call 08000930705 ;tsms;null;159;159; ; ; ; ; ;159;en;now -- anytime -- ;spam
sms-spam-collection/_spam_/54.tsms;sms. ac spt   jersey devils   detroit red wings play ice hockey. correct  incorrect? end? reply end sptv;tsms;null;121;121; ; ; ;v: ; ;119;en; ;spam
sms-spam-collection/_spam_/250.tsms;congratulations  awarded 500  cd vouchers  125gift guaranteed & free entry 2 100 wkly draw text music  87066 tncs ;tsms;null;151;151; ; ;www.Ldew.com1win150ppmx3age16 ; ; ;122;en;congratulations -- ;spam
sms-spam-collection/_spam_/2826.tsms;congratulations -    good friend   won  £2,000 christmas prize. 2 claim  easy,  call 08712103738 !  10p  minute. bt-national-rate;tsms;null;158;158; ; ; ; ; ;158;en;thanks -- now! -- good -- congratulations -- ;spam
sms-spam-collection/_spam_/4798.tsms;santa calling!       call  santa christmas eve? call 09077818151  book  time. calls1.50ppm  3mins 30s t&c ;tsms;null;159;159; ; ;www.santacalling.com ; ; ;139;en;time -- like -- ;spam
sms-spam-collection/_spam_/8.tsms;winner!!   valued network customer    selected  receivea £900 prize reward!  claim call 09061701461. claim code kl341. valid 12 hours .;tsms;null;158;158; ; ; ; ; ;158;en; ;spam
sms-spam-collection/_spam_/4949.tsms;   amy,    sending   free phone number   couple  days,   give   access    adult parties...;tsms;null;138;138; ; ; ; ; ;138;en;this -- hi -- ;spam
sms-spam-collection/_spam_/3056.tsms;eastenders television quiz.  flower  dot compare  ?  violet  tulip  lily text      84025  4 chance 2 win £100 cash wkent/150p16+;tsms;null;153;153; ; ; ;D= E= F= ; ;147;en;what -- now -- ;spam
sms-spam-collection/_spam_/5526.tsms;  awarded  sipix digital camera! call 09061221061  landline. delivery  28days.  counter-strike box177. m221. 2yr warranty. 150ppm. 16 .  p£3.99;tsms;null;153;153; ; ; ;BP ; ;151;en; ;spam
sms-spam-collection/_spam_/3595.tsms;     nokia 3510i colour phone delivered tomorrow?  200 free minutes   mobile + 100 free text + free camcorder reply  call 08000930705;tsms;null;158;158; ; ; ; ; ;158;en; ;spam
sms-spam-collection/_spam_/5458.tsms;"""   sparkling shopping breaks  45  perso call 0121 2025050  visit ";tsms;null;111;111; ; ;"www.shortbreaks.org.uk"" ";"n; "; ;86;en; ;spam
sms-spam-collection/_spam_/4965.tsms;dear voucher holder    meal  .    link   pc 2 enjoy  2 4 1 dining ;tsms;null;154;154; ; ;experiencehttp://www.vouch4me.com/etlp/dining.asp ; ; ;105;en; ;spam
sms-spam-collection/_spam_/433.tsms;congratulations! nokia 3650 video camera phone   call 09066382422 calls cost 150ppm ave call 3mins vary  mobiles 16+ close 300603 post bcm4284 ldn wc1n3xx;tsms;null;158;158; ; ; ; ; ;158;en;congratulations! -- ;spam
sms-spam-collection/_spam_/2850.tsms; chance     reality fantasy show call  08707509020  20p  minute   talk , piss  box 1327 croydon cr9 5wb 0870   national rate call;tsms;null;152;152; ; ; ; =  = ; ;148;en;piss off -- now -- ;spam
sms-spam-collection/_spam_/3422.tsms;!  reply   age  gender  begin. e. 24m;tsms;null;65;65; ; ; ; ; ;65;en;welcome! -- ;spam
sms-spam-collection/_spam_/2708.tsms;great  offer - double minutes & double text   orange tariffs   latest camera phones 4 free! call mobileupd8 free  08000839402 !  2stoptxt t&cs;tsms;null;161;161; ; ; ; ; ;161;en;now! -- great -- ;spam
sms-spam-collection/_spam_/784.tsms;   important customer service announcement  premier. call freephone 0800 542 0578 !;tsms;null;100;100; ; ; ; ; ;100;en;now! -- ;spam
sms-spam-collection/_spam_/1778.tsms;buy space invaders 4  chance 2 win orig arcade game console. press 0  games arcade (std wap charge)  o2.co.uk/games 4 terms + settings.  purchase;tsms;null;155;155; ; ; ; ; ;155;en;see -- ;spam
sms-spam-collection/_spam_/1718.tsms;wow!  boys  back.   2007 uk tour. win  important person tickets & pre-book   important person club. text club  81303. trackmarque  info@vipclub4u.;tsms;null;139;139; ; ; ; ; ;139;en;wow! -- take that -- ;spam
sms-spam-collection/_spam_/823.tsms;smsservices.  yourinclusive text credits,  goto  logi 3qxj9 unsubscribe  stop,  extra charge.  08702840625.comuk. 220-cm2 9ae;tsms;null;157;157; ; ;www.comuk.net ;n= ; ;142;en;stop -- help -- ;spam
sms-spam-collection/_spam_/3963.tsms;"   specially selected  receive  ""3000 award! call 08712402050   lines close. cost 10ppm. 16+. t&cs apply. ag promo";tsms;null;138;138; ; ; ; ; ;138;en;ag -- ;spam
sms-spam-collection/_spam_/1146.tsms; , winner notified  sms. good luck!  future marketing reply stop  84122 customer services 08450542832;tsms;null;116;116; ; ; ; ; ;116;en;thank you -- stop -- good luck! -- good -- ;spam
sms-spam-collection/_spam_/1196.tsms;  1  voicemail.  call 08719181503;tsms;null;50;50; ; ; ; ; ;50;en; ;spam
sms-spam-collection/_spam_/4953.tsms;  select,  o2 service  added benefits.    call  specially trained advisors free   mobile  dialling 402.;tsms;null;141;141; ; ; ; ; ;141;en;welcome -- now -- ;spam
sms-spam-collection/_spam_/160.tsms;   winner    specially selected 2 receive £1000 cash   4* holiday (flights inc) speak   live operator 2 claim 0871277810810;tsms;null;146;146; ; ; ; ; ;146;en; ;spam
sms-spam-collection/_spam_/270.tsms;ringtone clu   uk singles chart   mobile  week  choose  top quality ringtone!  message  free  charge.;tsms;null;134;134; ; ; ;b: ; ;132;en;this -- ;spam
sms-spam-collection/_spam_/2791.tsms;u’ve bin awarded £50  play 4 instant cash. call 08715203028  claim.  9th player wins minute £50-£500. optout 08718727870;tsms;null;127;127; ; ; ; ; ;127;en; ;spam
sms-spam-collection/_spam_/2834.tsms; won tkts   euro2004 cup final  £800 cash,  collect call 09058099801 b4190604, pobox 7876150ppm;tsms;null;111;111; ; ; ; ; ;111;en; ;spam
sms-spam-collection/_spam_/630.tsms;todays vodafone numbers ending  4882  selected   receive  £350 award.   number matches call 09064019014  receive  £350 award.;tsms;null;149;149; ; ; ; ; ;149;en; ;spam
sms-spam-collection/_spam_/4436.tsms;   floppy...  snappy & happy!  gay chat service  photo upload call 08718730666 (10p/min). 2 stop  texts call 08712460324;tsms;null;138;138; ; ; ; ; ;138;en;stop -- not -- ;spam
sms-spam-collection/_spam_/3064.tsms; babe  jordan,   ? instant message home  abroad  lonely, text  back     chat xxsp visionsms. text stop  stopcost 150p 08712400603;tsms;null;148;148; ; ; ; ; ;148;en;stop -- how -- hi -- ;spam
sms-spam-collection/_spam_/3913.tsms;   important customer service announcement. call freephone 0800 542 0825 !;tsms;null;87;87; ; ; ; ; ;87;en;now! -- ;spam
sms-spam-collection/_spam_/5429.tsms;santa calling!       call  santa christmas eve? call 090580945  book  time.;tsms;null;107;107; ; ; ;83; ;105;en;time -- like -- ;spam
sms-spam-collection/_spam_/1963.tsms;  80488.  500 free text messages  valid  31 december 2005.;tsms;null;75;75; ; ; ; ; ;75;en; ;spam
sms-spam-collection/_spam_/1430.tsms; sale - arsenal dartboard. good condition   doubles  trebles!;tsms;null;72;72; ; ; ; ; ;72;en;good -- ;spam
sms-spam-collection/_spam_/5234.tsms;  chosen  receive  £350 award!  call claim number 09066364311  collect  award    selected  receive   valued mobile customer.;tsms;null;159;159; ; ; ; ; ;159;en; ;spam
sms-spam-collection/_spam_/713.tsms;08714712388 between 10am-7pm cost 10p;tsms;null;38;38; ; ; ; ; ;38;nl; ;spam
sms-spam-collection/_spam_/4760.tsms; 4  continued support  question  week  enter    draw 4 £100 cash.     president? text ans  80082;tsms;null;139;139; ; ; ; ; ;139;en;this -- thanks -- ;spam
sms-spam-collection/_spam_/4841.tsms;private!  2003 account statement  shows 800 un-redeemed southern . . points. call 08715203652 identifier call  duty 42810 expires 29/10/0;tsms;null;136;136; ; ; ;e: ; ;134;en; ;spam
sms-spam-collection/_spam_/2378.tsms;!   place  town  meet exciting adult singles     uk. text chat  86688 ! 150p/msg.;tsms;null;110;110; ; ; ; ; ;110;en;yes! -- now -- ;spam
sms-spam-collection/_spam_/1118.tsms;449050000301   won  £2,000 price!  claim, call 09050000301.;tsms;null;70;70; ; ; ; ; ;70;en; ;spam
sms-spam-collection/_spam_/1207.tsms;  sim subscriber,   selected  receive  bonus!   delivered   door, text  word    88600  claim. 150p/msg, experience. 30apr;tsms;null;149;149; ; ; ;o: ; ;147;en;word -- okay -- get it -- ;spam
sms-spam-collection/_spam_/4373.tsms; balance   £600.  questio complete  landmark, big, . bob, . barry  county, counties ben ?. text ,     83738. good luck!;tsms;null;133;133; ; ; ;n: ; ;131;en;see -- now -- good luck! -- good -- ;spam
sms-spam-collection/_spam_/870.tsms;     christmas?   100 free text messages &   video phone  half price line rental? call free   0800 0721072  find  !;tsms;null;155;155; ; ; ; ; ;155;en;what -- out -- now -- how -- ;spam
sms-spam-collection/_spam_/840.tsms; chance 2 claim  £150 worth  discount vouchers-text   85023 now!savamob-member offers mobile  counter-strike 08717898035. £3.00 . 16 . remove text   stop;tsms;null;161;161; ; ; ; ; ;161;en;yes -- stop -- ;spam
sms-spam-collection/_spam_/3153.tsms;hard live 121 chat  60p/min. choose  girl  connect live. call 09094646899 ! cheap chat uk' biggest live service. vu bcm1896wc1n3xx;tsms;null;146;146; ; ; ; ; ;146;en;now! -- ;spam
sms-spam-collection/_spam_/1221.tsms;number 1 nokia tone 4  mob  week!  text nok  87021. 1st tone free !   txtin     friends. 150p/tone. 16 reply half-life 4info;tsms;null;144;144; ; ; ; ; ;144;en;so -- now -- ;spam
sms-spam-collection/_spam_/2879.tsms;hey boys.  hot xxx pictures  direct 2  phone? text porn  69855, 24hrs free    50p  day.  stop text stopbcm sf wc1n3xx;tsms;null;141;141; ; ; ; ; ;141;en;stop -- hey -- ;spam
sms-spam-collection/_spam_/11.tsms; chances  win cash!  100  20,000 pounds text> csh11  send  87575. cost 150p/day, 6days, 16+ tsandcs apply reply half-life 4 info;tsms;null;137;137; ; ; ; ; ;137;en; ;spam
sms-spam-collection/_spam_/68.tsms;"  hear    ""divorce barbie""?      ken' stuff!";tsms;null;79;79; ; ; ; ; ;79;en;stuff! -- ;spam
sms-spam-collection/_spam_/2742.tsms;          . send chat  86688    find  !  150p/msg received. hg/suite342/2lands/row/w1j6hl ldn. 18 years  .;tsms;null;159;159; ; ; ; ; ;159;en;over -- now -- not -- ;spam
sms-spam-collection/_spam_/3895.tsms;dear dave    final notice  collect  4* tenerife holiday   cash award! call 09061743806  landline. tcs sae box326 cw25wx 150ppm;tsms;null;154;154; ;#5000 ; ; ; ;149;en;this -- ;spam
sms-spam-collection/_spam_/3763.tsms;free  1st week!   nokia tone 4  mob  week  text nokia  8007  texting    mates  pobox 36504 w45wq norm150p/tone 16+;tsms;null;159;159; ; ;www.getzed.co.uk ; ; ;143;en; ;spam
sms-spam-collection/_spam_/1163.tsms;free entry  2  wkly computer  win fa cup final tkts 21st  2005. text fa  87121  receive entry question(std text rate)t&c' apply 08452810075over18';tsms;null;156;156; ; ; ; ; ;156;en; ;spam
sms-spam-collection/_spam_/5372.tsms;dating:     .  started     text  talk sport radio  week.  connection     coincidence?;tsms;null;140;140; ; ; ; ; ;140;en; ;spam
sms-spam-collection/_spam_/2719.tsms;18 days  euro2004 kickoff!     informed    latest news  results daily. unsubscribe send  euro stop  83222.;tsms;null;136;136; ; ; ; ; ;136;en;stop -- ;spam
sms-spam-collection/_spam_/947.tsms; cash-balance   500 pounds -  maximize  cash-  send   86688  150p/msg.  08718720201 piss  box 114/14 tcr/w1;tsms;null;138;138; ; ; ;C: ; ;136;en;see -- piss off -- now -- ;spam
sms-spam-collection/_spam_/4196.tsms;double minutes  txts 4 6months free bluetooth  orange.   sony, nokia motorola phones. call mobileupd8  08000839402  call2optout/n9dx;tsms;null;150;150; ; ; ; ; ;150;en; ;spam
sms-spam-collection/_spam_/3780.tsms;claim  200 shopping spree,  call 08717895698 !   won! mobstorequiz10ppm;tsms;null;87;87; ; ; ; ; ;87;en;now! -- ;spam
sms-spam-collection/_spam_/3260.tsms;congratulations!    good friend   won  £2,000 christmas prize. 2 claim  easy,  call 08718726978 !  10p  minute. bt-national-rate;tsms;null;157;157; ; ; ; ; ;157;en;thanks -- now! -- good -- congratulations! -- ;spam
sms-spam-collection/_spam_/611.tsms;22 days  kick !  euro2004       date   latest news  results daily.   removed send  text stop  83222;tsms;null;141;141; ; ; ; ; ;141;en;stop -- ;spam
sms-spam-collection/_spam_/752.tsms;   important customer service announcement  premier.;tsms;null;66;66; ; ; ; ; ;66;en; ;spam
sms-spam-collection/_spam_/5202.tsms;call germany   1 pence  minute! call   fixed line  access number 0844 861 85 85.  prepayment. direct access! ;tsms;null;152;152; ; ;www.telediscount.co.uk ; ; ;130;en;via -- ;spam
sms-spam-collection/_spam_/296.tsms;t-mobile customer    claim  free camera phone upgrade &  pay &  sim card   loyalty. call  0845 021 3680.offer ends 28thfeb.t&c' apply;tsms;null;160;160; ; ; ; ; ;160;en;now -- ;spam
sms-spam-collection/_spam_/879.tsms;   secret admirer    2 make contact  u-find    r*reveal  thinks   special-call  09058094565;tsms;null;133;133; ; ; ; ; ;133;en;so -- out -- ;spam
sms-spam-collection/_spam_/3111.tsms;good luck! draw takes place 28th feb 06. good luck!  removal send stop  87239 customer services 08708034412;tsms;null;113;113; ; ; ; ; ;113;en;stop -- good luck! -- good -- ;spam
sms-spam-collection/_spam_/710.tsms;4mths half price orange line rental & latest camera phones 4 free.   phone 11mths+? call mobilesdirect free  08000938767  update ! or2stoptxt t&cs;tsms;null;161;161; ; ; ; ; ;161;en;now! -- ;spam
sms-spam-collection/_spam_/3298.tsms;todays voda numbers ending 5226  selected  receive  ?350 award.   hava  match  call 08712300220 quoting claim code 1131 standard rates application;tsms;null;157;157; ; ; ; ; ;157;en; ;spam
sms-spam-collection/_spam_/583.tsms;   contact  reply  reply   offer  750 minutes 150 textand   video phone call 08002988890   reply  free delivery tomorrow;tsms;null;150;150; ; ; ; ; ;150;en;now -- ;spam
sms-spam-collection/_spam_/824.tsms;25p 4 alfie moon' children   song   mob.   mates. text tone charity  8007  nokias  poly charity  poly zed 08701417012 profit 2 charity.;tsms;null;162;162; ; ; ;s: ; ;160;en; ;spam
sms-spam-collection/_spam_/5239.tsms;someonone      contact    dating service!  find      call   mobile  landline 09064015307 box334sk38ch;tsms;null;155;155; ; ; ; ; ;155;en;you know -- via -- out -- ;spam
